,symbol,name,time_stamp,time_high,time_low,open,close,high,low,market_cap,volume
131,ETH,Ethereum,2023-03-02T23:59:59.999Z,2023-03-02T00:24:00.000Z,2023-03-02T14:23:00.000Z,1663.5491117461,1647.3192793728,1672.0510884172,1622.6000283724,201588829111.97,7080950926.4
132,ETH,Ethereum,2022-11-12T23:59:59.999Z,2022-11-12T00:04:00.000Z,2022-11-12T05:56:00.000Z,1287.4383591763,1255.2683256186,1288.1508661086,1242.1521943774,153612038146.7,10964962767.09
133,USDT,Tether USDt,2023-03-17T23:59:59.999Z,2023-03-17T22:45:00.000Z,2023-03-17T15:44:00.000Z,1.0021778843,1.0023259243,1.0037189989,1.0008042552,75346033751.95,61866017598.3
134,USDT,Tether USDt,2023-02-20T23:59:59.999Z,2023-02-20T03:38:00.000Z,2023-02-20T19:34:00.000Z,1.0002476729,1.0001874906,1.0002827271,1.0001166801,70416405948.11,44403471554.25
135,USDT,Tether USDt,2023-02-10T23:59:59.999Z,2023-02-10T14:39:00.000Z,2023-02-10T21:09:00.000Z,1.0001566969,1.0001530211,1.0003648497,1.0001155546,68194815870.16,37581182134.34
136,BTC,Bitcoin,2023-01-14T23:59:59.999Z,2023-01-14T14:37:00.000Z,2023-01-14T00:04:00.000Z,19910.5366570655,20976.2997963921,21075.1418299576,19907.8284635609,404052157141.45,38967784639.05
137,BNB,BNB,2023-03-07T23:59:59.999Z,2023-03-07T18:05:00.000Z,2023-03-07T15:10:00.000Z,287.995546988,289.3436963159,290.2167227662,284.3740933035,45685558980.55,373176524.52
138,BNB,BNB,2023-03-04T23:59:59.999Z,2023-03-04T12:59:00.000Z,2023-03-04T20:50:00.000Z,290.2898736716,289.5038720016,291.3275374445,286.61908523,45711023160.68,289197234.83
139,BNB,BNB,2022-11-21T23:59:59.999Z,2022-11-21T00:56:00.000Z,2022-11-21T19:38:00.000Z,264.2357763641,254.168251909,264.7425526067,250.6569389838,40659978958.69,1094850660.77
140,ETH,Ethereum,2023-08-06T23:59:59.999Z,2023-08-06T02:26:00.000Z,2023-08-06T14:16:00.000Z,1834.8452145586,1827.462079169,1836.2488802209,1824.9866370972,219593479527.48,2963395075.87
141,ETH,Ethereum,2023-08-02T23:59:59.999Z,2023-08-02T01:34:00.000Z,2023-08-02T16:56:00.000Z,1873.4681445447,1839.0897065368,1877.5115199178,1822.3483015617,223097571555.34,6448512421.97
142,ETH,Ethereum,2023-04-27T23:59:59.999Z,2023-04-27T18:45:00.000Z,2023-04-27T00:02:00.000Z,1866.6932767714,1908.7864037137,1936.9451543717,1863.1479852524,229822540123.19,14008145805.92
143,ETH,Ethereum,2022-10-13T23:59:59.999Z,2022-10-13T01:14:00.000Z,2022-10-13T12:38:00.000Z,1294.9173837442,1288.1238946784,1297.564247405,1209.2781567993,158160024664.68,17499038202.28
144,ETH,Ethereum,2022-09-14T23:59:59.999Z,2022-09-14T23:05:00.000Z,2022-09-14T00:22:00.000Z,1574.8581446754,1634.7550431988,1642.1572147877,1564.0318346989,200044200373.76,17897150206.29
145,USDT,Tether USDt,2023-06-01T23:59:59.999Z,2023-06-01T12:19:00.000Z,2023-06-01T16:57:00.000Z,1.0002140882,1.0003337409,1.0006347811,0.9994317756,83250111568.67,20725195152.61
146,USDT,Tether USDt,2023-05-31T23:59:59.999Z,2023-05-31T05:14:00.000Z,2023-05-31T06:19:00.000Z,1.0002034643,1.000333567,1.0008778945,0.9997143237,83212070951.08,23174506659.62
147,USDT,Tether USDt,2023-05-22T23:59:59.999Z,2023-05-22T17:10:00.000Z,2023-05-22T11:55:00.000Z,1.0001415218,1.0002005557,1.0008341709,0.9998546075,82935708430.02,17216429734.98
148,USDT,Tether USDt,2023-04-29T23:59:59.999Z,2023-04-29T06:32:00.000Z,2023-04-29T22:45:00.000Z,1.0007614873,1.0006007616,1.0009406858,1.0002433649,81747198673.81,16553983401.31
149,USDT,Tether USDt,2022-12-19T23:59:59.999Z,2022-12-19T01:35:00.000Z,2022-12-19T19:45:00.000Z,1.0001490701,1.0000797092,1.0002073453,1.0000477776,66162378427.84,21820408554.47
150,BTC,Bitcoin,2023-05-03T23:59:59.999Z,2023-05-03T22:26:00.000Z,2023-05-03T15:03:00.000Z,28680.494409625,29006.3076709086,29259.5332879995,28178.3892452007,561661086030.57,19122972518.31
151,BTC,Bitcoin,2023-04-16T23:59:59.999Z,2023-04-16T19:33:00.000Z,2023-04-16T01:13:00.000Z,30315.9764166222,30315.3554561203,30555.5376334409,30157.8323252603,586546802552.23,12854816416.5
152,BTC,Bitcoin,2022-11-24T23:59:59.999Z,2022-11-24T02:04:00.000Z,2022-11-24T14:22:00.000Z,16611.6376723586,16604.4650179543,16771.4752431789,16501.7680548846,319074189335.14,26129037414.48
153,BNB,BNB,2023-04-19T23:59:59.999Z,2023-04-19T01:33:00.000Z,2023-04-19T23:22:00.000Z,343.1696099197,322.7075144533,343.5298976468,321.0520472455,50298806444.68,826810466.34
154,BNB,BNB,2023-03-25T23:59:59.999Z,2023-03-25T15:56:00.000Z,2023-03-25T20:03:00.000Z,322.31984359,322.6730602833,325.0028374112,319.9109079025,50946789304.43,439062619.56
155,BNB,BNB,2023-02-17T23:59:59.999Z,2023-02-17T20:16:00.000Z,2023-02-17T00:04:00.000Z,304.7427266248,313.3779844782,316.4135462327,303.5519238275,49481687296.28,701575685.97
156,BNB,BNB,2023-02-12T23:59:59.999Z,2023-02-12T17:59:00.000Z,2023-02-12T05:07:00.000Z,310.6056329254,312.9296659847,320.2348566378,306.5174814657,49411264709.56,520994814.57
157,BNB,BNB,2022-09-08T23:59:59.999Z,2022-09-08T15:04:00.000Z,2022-09-08T07:26:00.000Z,278.7602364418,280.577475372,282.0633318999,276.0489066565,45267601400.07,870477241.95
158,ETH,Ethereum,2023-08-25T23:59:59.999Z,2023-08-25T14:17:00.000Z,2023-08-25T17:47:00.000Z,1660.2698636424,1652.9351167504,1671.9706449379,1635.9673899873,198709982386.16,5396997822.81
159,ETH,Ethereum,2023-06-12T23:59:59.999Z,2023-06-12T09:11:00.000Z,2023-06-12T02:50:00.000Z,1753.0754314612,1742.5286400944,1757.659734798,1722.906400172,209498804938.46,6031384958.11
160,ETH,Ethereum,2023-03-26T23:59:59.999Z,2023-03-26T13:39:00.000Z,2023-03-26T00:18:00.000Z,1743.8421236946,1775.6767503974,1797.8802284401,1741.1828444255,217296429099.19,6990313307.25
161,USDT,Tether USDt,2023-05-03T23:59:59.999Z,2023-05-03T12:36:00.000Z,2023-05-03T19:14:00.000Z,1.0004452335,1.0002708992,1.0007886095,0.9999395734,81890309521.2,29787863485.55
162,USDT,Tether USDt,2023-04-20T23:59:59.999Z,2023-04-20T12:18:00.000Z,2023-04-20T12:26:00.000Z,1.0003283738,1.0002207705,1.0009901837,0.9996536734,81317221248.69,36282233270.12
163,USDT,Tether USDt,2023-03-08T23:59:59.999Z,2023-03-08T17:06:00.000Z,2023-03-08T04:27:00.000Z,1.0000155608,1.0000066107,1.0000482747,0.99996251,71736909135.13,31323198702.77
164,BTC,Bitcoin,2023-08-30T23:59:59.999Z,2023-08-30T00:21:00.000Z,2023-08-30T15:04:00.000Z,27726.0840340273,27297.2653483206,27760.1593966037,27069.2074245836,531528938704.34,16343655235.34
165,BTC,Bitcoin,2023-08-22T23:59:59.999Z,2023-08-22T00:11:00.000Z,2023-08-22T21:27:00.000Z,26130.7480160416,26031.6564794482,26135.5082032906,25520.728490709,506709265107.93,14503820706.42
166,BTC,Bitcoin,2023-06-03T23:59:59.999Z,2023-06-03T16:30:00.000Z,2023-06-03T21:39:00.000Z,27252.323332615,27075.1293984425,27317.0518540886,26958.0037399252,525043616807.54,8385597470.09
167,BTC,Bitcoin,2023-05-19T23:59:59.999Z,2023-05-19T15:22:00.000Z,2023-05-19T15:35:00.000Z,26826.7547863893,26890.1282424083,27128.6188432596,26700.2101422999,521083278041.79,11258983300.89
168,BTC,Bitcoin,2022-12-27T23:59:59.999Z,2022-12-27T00:14:00.000Z,2022-12-27T19:20:00.000Z,16919.2916501236,16717.1739801271,16959.8464760475,16642.073182208,321717198701.45,15748580239.21
169,BNB,BNB,2023-03-21T23:59:59.999Z,2023-03-21T16:40:00.000Z,2023-03-21T07:16:00.000Z,333.015796098,335.3092422129,339.5477057407,328.9939977881,52942208088.55,638610696.5
170,BNB,BNB,2023-01-15T23:59:59.999Z,2023-01-15T00:10:00.000Z,2023-01-15T09:13:00.000Z,305.3287339482,302.0706377852,305.7638619809,292.9245900398,48319824358.94,562889881.98
171,BNB,BNB,2022-10-30T23:59:59.999Z,2022-10-30T08:18:00.000Z,2022-10-30T01:02:00.000Z,304.2299115477,313.7547896985,318.0692735393,302.5343630329,50194052761.32,1451550019.08
172,ETH,Ethereum,2023-06-01T23:59:59.999Z,2023-06-01T00:29:00.000Z,2023-06-01T03:05:00.000Z,1873.9147321964,1862.2014510177,1887.7053050026,1846.2274137377,223921509068.45,5640027196.55
173,ETH,Ethereum,2023-02-15T23:59:59.999Z,2023-02-15T23:55:00.000Z,2023-02-15T02:56:00.000Z,1556.7650968607,1673.7460217114,1674.2897496764,1545.689745899,204822771743.5,10015035156.34
174,ETH,Ethereum,2023-02-03T23:59:59.999Z,2023-02-03T16:37:00.000Z,2023-02-03T03:19:00.000Z,1642.9046958592,1664.7455821274,1670.6968659089,1634.2233793979,203721353153.94,8169519804.5
175,ETH,Ethereum,2023-02-01T23:59:59.999Z,2023-02-01T23:31:00.000Z,2023-02-01T19:35:00.000Z,1586.4881051415,1641.7926937162,1644.7274880146,1566.857293829,200912519458.19,8116969489.4
176,ETH,Ethereum,2022-09-18T23:59:59.999Z,2022-09-18T00:00:00.000Z,2022-09-18T22:10:00.000Z,1469.7054512968,1335.3291310415,1469.7054512968,1331.4947236814,163478613611.79,15762284723.02
177,USDT,Tether USDt,2023-06-28T23:59:59.999Z,2023-06-28T02:52:00.000Z,2023-06-28T13:12:00.000Z,1.0000952224,1.0000253729,1.0006957141,0.9995305656,83242601510.47,23894930229.11
178,BTC,Bitcoin,2023-04-26T23:59:59.999Z,2023-04-26T12:59:00.000Z,2023-04-26T20:03:00.000Z,28300.0592743853,28422.7008784923,29995.8384911174,27324.5490065239,550180352607.55,31854242019.49
179,BTC,Bitcoin,2022-12-11T23:59:59.999Z,2022-12-11T19:13:00.000Z,2022-12-11T23:48:00.000Z,17129.7113333088,17104.1928057162,17245.6352839084,17091.8199897402,328933297475.65,14122486832.21
180,BNB,BNB,2023-07-11T23:59:59.999Z,2023-07-11T22:55:00.000Z,2023-07-11T00:37:00.000Z,245.8962671245,248.5383349731,249.205393445,244.9390052581,38734572405.4,536228376.78
181,BNB,BNB,2023-06-06T23:59:59.999Z,2023-06-06T19:55:00.000Z,2023-06-06T13:37:00.000Z,276.9336318322,281.495565141,285.5967141693,273.7239296877,43872601590.66,691784529.02
182,BNB,BNB,2023-01-18T23:59:59.999Z,2023-01-18T03:18:00.000Z,2023-01-18T16:53:00.000Z,299.831455183,286.9910506058,304.8897816267,282.6310512429,45317067482.41,844268122.93
183,BNB,BNB,2022-12-27T23:59:59.999Z,2022-12-27T15:28:00.000Z,2022-12-27T09:04:00.000Z,244.2026583696,246.596686232,247.6796857897,242.5621804175,39446947208.02,391342277.11
184,ETH,Ethereum,2023-06-13T23:59:59.999Z,2023-06-13T12:32:00.000Z,2023-06-13T15:33:00.000Z,1742.3901386175,1739.0375441046,1761.9554365559,1727.7498756379,209079208633.39,6214125203.3
185,ETH,Ethereum,2023-04-04T23:59:59.999Z,2023-04-04T13:10:00.000Z,2023-04-04T00:38:00.000Z,1810.1421355113,1871.0051760383,1886.5946607041,1802.9554226234,225377122390.06,10398322334.89
186,ETH,Ethereum,2023-03-22T23:59:59.999Z,2023-03-22T15:26:00.000Z,2023-03-22T19:53:00.000Z,1804.9570335604,1737.7169855997,1821.4582716088,1717.7650838281,212651145920.18,12484103560.38
187,ETH,Ethereum,2023-02-12T23:59:59.999Z,2023-02-12T17:13:00.000Z,2023-02-12T22:10:00.000Z,1539.775988515,1515.033688007,1545.5542576596,1501.4620055391,185400529851.63,5319698775.02
188,ETH,Ethereum,2022-11-05T23:59:59.999Z,2022-11-05T00:50:00.000Z,2022-11-05T23:13:00.000Z,1645.1565554246,1627.9680581756,1660.4864321643,1625.964182735,199220740931.91,11006973189.96
189,USDT,Tether USDt,2023-08-18T23:59:59.999Z,2023-08-18T00:42:00.000Z,2023-08-18T18:38:00.000Z,1.0002851106,0.9998304414,1.0006662449,0.9990005668,82828290600.46,34300507987.02
190,USDT,Tether USDt,2023-08-08T23:59:59.999Z,2023-08-08T21:14:00.000Z,2023-08-08T08:06:00.000Z,0.9988413769,0.9997184442,1.0006239693,0.998482076,83555107588.73,25874561718.04
191,USDT,Tether USDt,2023-01-05T23:59:59.999Z,2023-01-05T18:06:00.000Z,2023-01-05T23:33:00.000Z,0.9997539963,0.9996966036,0.9999045475,0.9996941216,66243609255.29,19334292777.22
192,USDT,Tether USDt,2022-10-12T23:59:59.999Z,2022-10-12T13:45:00.000Z,2022-10-12T01:04:00.000Z,0.9999214808,0.9999921473,1.0000435538,0.9998615026,68421321796.25,33048616461.96
193,USDT,Tether USDt,2022-10-09T23:59:59.999Z,2022-10-09T17:12:00.000Z,2022-10-09T09:07:00.000Z,1.0000777946,1.0001579683,1.0001822477,1.0000637165,68382659680.27,22977760897.43
194,BTC,Bitcoin,2023-08-11T23:59:59.999Z,2023-08-11T14:48:00.000Z,2023-08-11T16:45:00.000Z,29424.902574843,29397.7154970071,29517.7736682695,29253.5179877987,571917121193.64,10195168196.66
195,BTC,Bitcoin,2022-12-24T23:59:59.999Z,2022-12-24T19:16:00.000Z,2022-12-24T00:06:00.000Z,16796.9766195206,16847.7552651546,16864.7028789056,16793.5281845114,324190184505.64,9744636213.3
196,BTC,Bitcoin,2022-10-08T23:59:59.999Z,2022-10-08T00:28:00.000Z,2022-10-08T22:08:00.000Z,19546.3288377398,19416.5678495233,19601.6954551175,19299.4136190281,372284398575.26,16437423166.71
197,BTC,Bitcoin,2022-09-28T23:59:59.999Z,2022-09-28T21:31:00.000Z,2022-09-28T02:44:00.000Z,19104.6207895026,19426.7213316789,19688.3443733361,18553.2973576077,372279603227.33,53071298733.51
198,BNB,BNB,2023-05-19T23:59:59.999Z,2023-05-19T15:23:00.000Z,2023-05-19T02:04:00.000Z,309.4467629115,308.9642899827,311.1976029724,307.9300623816,48154783754.53,334636707.81
199,BNB,BNB,2023-03-03T23:59:59.999Z,2023-03-03T00:04:00.000Z,2023-03-03T21:52:00.000Z,299.9775601608,290.2828397498,300.0876479676,287.9792436517,45834074108.07,450262902.53
200,BNB,BNB,2023-02-07T23:59:59.999Z,2023-02-07T23:33:00.000Z,2023-02-07T00:04:00.000Z,324.5574082338,333.2278879799,333.5267201714,324.2054749848,52616693259.51,521804212.38
201,BNB,BNB,2022-10-11T23:59:59.999Z,2022-10-11T12:35:00.000Z,2022-10-11T02:14:00.000Z,271.7315310852,271.3714104976,273.6628327881,268.446850327,43782320107.81,584301467.51
202,BNB,BNB,2022-10-06T23:59:59.999Z,2022-10-06T01:21:00.000Z,2022-10-06T22:02:00.000Z,294.15526535,286.634155465,297.6993658181,279.8035532155,46244769577.57,1010110226.58
203,BNB,BNB,2022-09-17T23:59:59.999Z,2022-09-17T23:47:00.000Z,2022-09-17T00:00:00.000Z,274.7300095132,279.2493322279,279.5317109292,274.7300095132,45053322422.87,560951664.17
204,ETH,Ethereum,2023-07-29T23:59:59.999Z,2023-07-29T20:27:00.000Z,2023-07-29T11:06:00.000Z,1874.5604314537,1881.0688769377,1885.52927053,1870.333920147,226077954074.33,2497302217.96
205,ETH,Ethereum,2023-07-24T23:59:59.999Z,2023-07-24T00:44:00.000Z,2023-07-24T15:15:00.000Z,1888.809522871,1850.0020751716,1889.7619331029,1836.8524404344,222359174267.9,6344373568.82
206,ETH,Ethereum,2023-06-02T23:59:59.999Z,2023-06-02T19:40:00.000Z,2023-06-02T00:39:00.000Z,1862.423759786,1907.2566362935,1910.2784501245,1851.9647091534,229333834483.7,6097746021.52
207,ETH,Ethereum,2023-05-26T23:59:59.999Z,2023-05-26T20:16:00.000Z,2023-05-26T01:48:00.000Z,1805.7254318258,1828.6897444971,1837.8657967239,1798.4060286875,219914764942.45,5451414258.32
208,ETH,Ethereum,2023-01-26T23:59:59.999Z,2023-01-26T01:09:00.000Z,2023-01-26T16:13:00.000Z,1611.0809774076,1603.1059328512,1626.1982044077,1586.5981617881,196178270959.7,8395315240.82
209,USDT,Tether USDt,2023-07-14T23:59:59.999Z,2023-07-14T18:31:00.000Z,2023-07-14T15:28:00.000Z,1.0005537827,1.0007251232,1.0014211849,0.9998683163,83494588915.89,39502042324.12
210,USDT,Tether USDt,2023-06-25T23:59:59.999Z,2023-06-25T02:06:00.000Z,2023-06-25T14:52:00.000Z,1.0004673182,1.0004650086,1.0009331475,0.9999501827,83250712640.65,21373038595.59
211,BTC,Bitcoin,2022-12-23T23:59:59.999Z,2022-12-23T13:49:00.000Z,2022-12-23T01:05:00.000Z,16829.6435860359,16796.9521712163,16905.2193599891,16794.4593522212,323203056785.65,15329265212.56
212,BTC,Bitcoin,2022-12-05T23:59:59.999Z,2022-12-05T05:09:00.000Z,2022-12-05T19:35:00.000Z,17128.8940804496,16974.8256651336,17378.1533102833,16922.4318687598,326346115859.9,22209086834.09
213,BNB,BNB,2023-06-17T23:59:59.999Z,2023-06-17T06:25:00.000Z,2023-06-17T01:12:00.000Z,239.1290235375,244.6105736155,249.1301103518,237.4179051005,38123407213.86,451849200.34
214,BNB,BNB,2023-05-01T23:59:59.999Z,2023-05-01T01:05:00.000Z,2023-05-01T19:22:00.000Z,337.6052360161,328.7242246254,339.3916697564,326.6700383756,51235778714.41,912601797.34
215,BNB,BNB,2023-04-16T23:59:59.999Z,2023-04-16T22:49:00.000Z,2023-04-16T01:21:00.000Z,333.3901919127,348.2209067099,349.956646999,331.2898227972,54275690979.85,936315454.05
216,BNB,BNB,2023-01-22T23:59:59.999Z,2023-01-22T18:04:00.000Z,2023-01-22T00:03:00.000Z,299.2391032977,303.0464542067,310.6024051833,299.1035808727,47852041125.81,571771274.43
217,ETH,Ethereum,2023-03-07T23:59:59.999Z,2023-03-07T03:07:00.000Z,2023-03-07T15:10:00.000Z,1567.4246284982,1561.9331204295,1579.1622731468,1543.1275062026,191139794720.6,6854058348.98
218,ETH,Ethereum,2023-01-18T23:59:59.999Z,2023-01-18T14:22:00.000Z,2023-01-18T16:47:00.000Z,1567.6989486838,1515.5070073176,1602.106687678,1509.4229048259,185458451765.63,10354880595.43
219,USDT,Tether USDt,2023-08-12T23:59:59.999Z,2023-08-12T13:56:00.000Z,2023-08-12T00:00:00.000Z,0.9989863549,0.9994531121,0.9998963205,0.9989863549,83365250529.88,11930000389.83
220,USDT,Tether USDt,2023-07-01T23:59:59.999Z,2023-07-01T14:08:00.000Z,2023-07-01T09:32:00.000Z,0.999818524,1.0001286165,1.0007282236,0.9995077481,83352427147.38,19795362800.93
221,USDT,Tether USDt,2023-03-01T23:59:59.999Z,2023-03-01T23:47:00.000Z,2023-03-01T20:27:00.000Z,1.0001689777,1.0001440756,1.0003229939,1.0000697505,70978653648.43,33994082292.77
222,USDT,Tether USDt,2023-01-31T23:59:59.999Z,2023-01-31T19:41:00.000Z,2023-01-31T11:56:00.000Z,1.0000809064,1.0001167624,1.0001691632,0.9999943187,67819253147.61,31416134222.3
223,USDT,Tether USDt,2022-09-15T23:59:59.999Z,2022-09-15T06:23:00.000Z,2022-09-15T15:09:00.000Z,1.0001382867,1.0000033816,1.0002746582,0.999938724,67883668012.01,60606622306.85
224,USDT,Tether USDt,2022-09-10T23:59:59.999Z,2022-09-10T16:15:00.000Z,2022-09-10T18:12:00.000Z,1.0002345392,1.0002814072,1.0004202218,1.0001668878,67565211593.0,53524443075.67
225,BTC,Bitcoin,2023-07-04T23:59:59.999Z,2023-07-04T02:04:00.000Z,2023-07-04T19:33:00.000Z,31156.8649216554,30777.5815111677,31325.1981663768,30659.3558933371,597702171825.96,12810828427.35
226,BTC,Bitcoin,2022-10-28T23:59:59.999Z,2022-10-28T16:58:00.000Z,2022-10-28T08:25:00.000Z,20287.9560947863,20595.3519366012,20724.980299643,20086.0682301131,395266756395.28,43994715910.3
227,BNB,BNB,2023-07-23T23:59:59.999Z,2023-07-23T18:55:00.000Z,2023-07-23T00:13:00.000Z,241.0546507269,242.4559593943,243.9764850145,240.7612194629,37303420951.91,279600847.41
228,BNB,BNB,2023-05-03T23:59:59.999Z,2023-05-03T22:31:00.000Z,2023-05-03T13:07:00.000Z,321.9757114199,326.2128796213,327.4369111096,320.9885100108,50844232461.5,822037854.57
229,BNB,BNB,2022-11-01T23:59:59.999Z,2022-11-01T03:04:00.000Z,2022-11-01T14:14:00.000Z,326.2778726408,324.5794362496,334.206231504,317.9355057772,51925582974.74,1329110451.04
230,BNB,BNB,2022-09-30T23:59:59.999Z,2022-09-30T15:12:00.000Z,2022-09-30T22:10:00.000Z,283.8342904312,284.1923010784,289.5371130322,280.8930035194,45850807478.85,905481571.88
231,BNB,BNB,2022-09-21T23:59:59.999Z,2022-09-21T18:59:00.000Z,2022-09-21T22:19:00.000Z,266.3947427994,264.7920770824,275.8335438465,261.2751703454,42720828474.81,1057177277.56
232,BNB,BNB,2022-09-16T23:59:59.999Z,2022-09-16T12:01:00.000Z,2022-09-16T00:19:00.000Z,270.8122424238,274.6545825695,276.2632394664,269.1295242785,44312018097.58,803452433.75
233,BNB,BNB,2022-09-03T23:59:59.999Z,2022-09-03T00:56:00.000Z,2022-09-03T07:55:00.000Z,277.4311065953,277.7755837164,278.4322881235,274.7754571556,44815551874.49,490102252.68
234,ETH,Ethereum,2023-07-02T23:59:59.999Z,2023-07-02T22:35:00.000Z,2023-07-02T15:25:00.000Z,1924.4481569744,1937.4383914033,1958.1608073706,1895.9070003139,232916432171.51,6343966489.66
235,USDT,Tether USDt,2023-05-17T23:59:59.999Z,2023-05-17T07:46:00.000Z,2023-05-17T11:46:00.000Z,1.0000769286,1.0000921657,1.0007424973,0.9995984729,82853068468.07,24293380412.94
236,BTC,Bitcoin,2023-04-09T23:59:59.999Z,2023-04-09T22:07:00.000Z,2023-04-09T14:22:00.000Z,27952.3676156125,28333.0500476249,28532.8299692781,27828.4814105435,548015190714.46,12175322950.95
237,BTC,Bitcoin,2023-01-12T23:59:59.999Z,2023-01-12T21:01:00.000Z,2023-01-12T00:03:06.000Z,17944.0687339418,18869.5880552656,19030.0876366382,17919.2317058357,363433455081.14,34971338710.34
238,BTC,Bitcoin,2022-10-18T23:59:59.999Z,2022-10-18T06:46:00.000Z,2022-10-18T19:28:00.000Z,19550.466742932,19334.4151499829,19666.9950059677,19144.7701762788,370891718468.24,30580012344.21
239,BTC,Bitcoin,2022-10-14T23:59:59.999Z,2022-10-14T01:58:00.000Z,2022-10-14T22:14:00.000Z,19382.533972178,19185.656700327,19889.1462709754,19115.4073184994,367967465552.59,38452356726.7
240,BTC,Bitcoin,2022-09-30T23:59:59.999Z,2022-09-30T15:13:00.000Z,2022-09-30T13:31:00.000Z,19573.4314212308,19431.7894465994,20109.8503013076,19265.6623997088,372414733487.45,43975248084.73
241,BNB,BNB,2023-07-16T23:59:59.999Z,2023-07-16T00:25:00.000Z,2023-07-16T23:58:00.000Z,251.098236458,242.6568286756,251.8824181632,242.5801455747,37817749646.0,441487282.94
242,BNB,BNB,2022-12-20T23:59:59.999Z,2022-12-20T15:35:00.000Z,2022-12-20T00:13:00.000Z,240.6682244776,251.7445349679,252.6286602175,239.8014326535,40270721918.09,667866376.86
243,BNB,BNB,2022-09-19T23:59:59.999Z,2022-09-19T23:25:00.000Z,2022-09-19T07:28:00.000Z,266.2519302425,272.0698119446,272.6191072614,257.1868283463,43894998284.41,1074224922.9
244,ETH,Ethereum,2022-12-21T23:59:59.999Z,2022-12-21T00:11:00.000Z,2022-12-21T05:04:00.000Z,1217.5863865822,1213.5999925796,1218.1922576812,1206.4400976668,148512923133.86,4217182733.37
245,ETH,Ethereum,2022-12-12T23:59:59.999Z,2022-12-12T22:10:00.000Z,2022-12-12T04:13:00.000Z,1263.5734307597,1274.6190567873,1275.6103219412,1243.4778104644,155980061933.95,5151109363.5
246,USDT,Tether USDt,2023-08-16T23:59:59.999Z,2023-08-16T20:31:00.000Z,2023-08-16T12:42:00.000Z,0.9989167697,0.9988559437,0.9994067508,0.9986050101,83087864618.98,24501625171.73
